project_type,discovery_path,remediation_actions,repair_lag_days,clean_body_len
AI-Agent,Internal_Audit,Logic_Patching,21,615
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,10750
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,3,1009
AI-Agent,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,5,11141
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,4684
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,821
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,5226
Traditional,Silent_Commit,Defensive_Doc,0,3001
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,369
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,415
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,968
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,449
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,12,1298
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,488
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,456
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,7,1103
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,1196
AI-Agent,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,520
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,501
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,7295
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,476
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,479
Traditional,Community_Report,Logic_Patching|Config_Hardening|Defensive_Doc,0,56813
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,521
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,4,925
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,7299
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,7296
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1160
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,6,2857
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,4745
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,936
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,5,1929
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,945
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,2,852
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,487
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,553
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,981
Traditional,Internal_Audit,Config_Hardening|Semantic_Alignment|Defensive_Doc,5,1377
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,46030
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,538
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1048
Traditional,Silent_Commit,Config_Hardening,0,2164
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,35,1111
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6013
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,10,945
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,6040
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,38224
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3201
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,89,1909
Traditional,Silent_Commit,Logic_Patching,5,354
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1110
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,6116
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,18,3347
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,3318
AI-Agent,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,21,4144
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,6599
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3016
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,36126
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1128
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,43,1333
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,95,6110
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1522
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,46303
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,25,811
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2283
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,969
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,102,6413
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,3,1196
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,21,48109
Traditional,Silent_Commit,Config_Hardening,0,2124
Traditional,Silent_Commit,Config_Hardening,0,2108
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,6120
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,7346
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,6117
Traditional,Silent_Commit,Standard_Fix,1,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1114
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,936
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,6,1694
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,691
AI-Agent,Silent_Commit,Config_Hardening,0,2224
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,1291
AI-Agent,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,16,20939
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,5725
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,1369
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,2,4175
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,14,669
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,523
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,1,942
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,4,1161
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,765
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1129
Traditional,Silent_Commit,Config_Hardening,0,2210
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1289
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,3,915
Traditional,Silent_Commit,Logic_Patching,10,336
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6885
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,1,1635
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,12,3026
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,6,10972
Traditional,Silent_Commit,Config_Hardening,0,2405
Traditional,Silent_Commit,Config_Hardening,0,3550
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1072
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,742
Traditional,Silent_Commit,Config_Hardening,0,3546
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1165
Traditional,Silent_Commit,Config_Hardening,0,3547
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,1312
AI-Agent,Silent_Commit,Standard_Fix,0,379
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,3,1003
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1355
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,5,1099
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1118
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1150
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1077
Traditional,Silent_Commit,Config_Hardening,0,2321
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,5488
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1455
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,936
Traditional,Silent_Commit,Defensive_Doc,0,2941
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,968
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,3443
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,936
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,4054
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,936
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,115,6679
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,936
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1044
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1096
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,13,34114
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,936
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,2,1249
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,47600
Traditional,Silent_Commit,Config_Hardening,0,2303
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,2,1211
Traditional,Silent_Commit,Logic_Patching,2,1270
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,47366
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,36,1172
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,38,1227
Traditional,Silent_Commit,Config_Hardening,7,2166
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,105,875
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,709
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,572
Traditional,Community_Report,Logic_Patching|Config_Hardening|Defensive_Doc,12,8925
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,2,1003
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,482
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6497
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,2,445
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,651
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,1050
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,2381
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,527
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,98,25416
Traditional,Silent_Commit,Config_Hardening,1,2196
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,15,12215
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6493
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,224,36765
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,0,614
Traditional,Silent_Commit,Config_Hardening,36,2103
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1127
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6494
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,2957
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,828
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,3,1114
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,7,702
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1455
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,1,5120
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,996
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,35,1341
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,1003
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1081
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,768,5093
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,1222
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,492
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,1137
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,45,35726
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1266
Traditional,Community_Report,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,55852
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,41,1305
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,926
AI-Agent,Silent_Commit,Config_Hardening,0,2515
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,1083
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,45855
Traditional,Silent_Commit,Defensive_Doc,0,2248
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,3,1020
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,3,1145
Traditional,Silent_Commit,Logic_Patching,0,3074
Traditional,Silent_Commit,Defensive_Doc,0,2266
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,43,1948
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,3990
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1128
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,12,1453
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,3,1317
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,962
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1167
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1225
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,19,1490
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,5,965
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,1,2391
Traditional,Silent_Commit,Config_Hardening,1,2314
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,118,965
Traditional,Silent_Commit,Config_Hardening,3,2200
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,6416
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,29,1418
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1092
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,5,1039
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,7790
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,918
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,0,722
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1335
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1454
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2793
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1171
Traditional,Silent_Commit,Config_Hardening,0,2200
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1216
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,21,45181
Traditional,Community_Report,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,38,22266
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,70,1654
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,252,1182
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2390
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,1619
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,13,1613
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,7,867
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,3,1331
Traditional,Silent_Commit,Defensive_Doc,0,2341
Traditional,Silent_Commit,Standard_Fix,0,345
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment,0,1769
Traditional,Silent_Commit,Semantic_Alignment,0,6446
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6203
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6832
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,6347
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,1265
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,979
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,1488
